SMILES,HOMO,LUMO,S1,SI
CC(C1C=CC=C(C=1)N1C2C=CC=C3C=2B(C2=C1C1C=CC=C(C=1S2)N(C1C=CC=CC=1)C1=CC=CC=C1)C1=C(N3C2=CC=C3C(=C2)C2=CC=CC=C2O3)C=C(C=C1)N(C1C=CC=CC=1)C1=CC=CC=C1)(C)C,-4.8169622,-1.4862866,2.4444,2.9078
CC1=CC=C2C(=C1)B1C3C(N2C2=CC=CC4=C2C2C=CC=CC=2S4)=CC(=CC=3N(C2=C1SC1=C2C=CC=C1N(C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC=C(C=1)C(C)(C)C)N(C1C=CC=CC=1)C1C=CC=CC=1,-4.881453,-1.4827492,2.4827,2.9613
C1CC2=C(C1)C(=CC=C2)N1C2C=CC=C3C=2B(C2=C1C1=CC=CC4=C1C(=C2)CC4)C1=CC2CCC4C=2C(=C1N3C1=CC=CC2=C1CCC2)C=CC=4,-4.7358723,-1.4256053,2.5688,2.8217
C1=CC=C(C=C1)C1=CC=C2C(=C1)B1C3=CC(=CC=C3OC3=C1C(O2)=CC=C3)C1C=CC=CC=1,-5.8428316,-2.0745971,3.0364,3.2368
CC(C1=CC=C2C(=C1)B1C3SC4C(C=3N(C3=C1C(N2C1=CC=C2C(=C1)C=CC=C2)=CC(=C3)N(C1C=CC=CC=1)C1=CC=CC=C1)C1C=CC=C(C=1)C(C)(C)C)=CC(=CC=4)N(C1=CC=CC=C1)C1=CC=CC=C1)(C)C,-4.842813,-1.5167634,2.3757,2.8561
CC(C1=CC=CC(=C1)N1C2C3=CC=CC(=C3SC=2B2C3C1=CC=CC=3N(C1=C2C=CC(=C1)N(C1C=CC=CC=1)C1=CC=CC=C1)C1=CC=CC2=C1C=CC=C2)N(C1C=CC=CC=1)C1C=CC=CC=1)(C)C,-4.8150573,-1.4960828,2.3364,2.8332
CC1C=C(C)C(=C(C=1)C)N1C2=CC(=CC=C2B2C3=C1C=C(C=C3N(C1=C2SC2C1=CC=CC=2)C1=C(C)C=C(C=C1C)C)N1C2C=CC=CC=2C2C1=CC=CC=2)C1C=CC(=CC=1)C(C)(C)C,-5.0596876,-1.6348609,2.7358,2.9953
FC1=CC=CC=C1N1C2C=C3C(=CC=2B2C4=C1C=CC=C4N(C1=C2SC2C1=CC=CC=2)C1=CC=CC(=C1)C(C)(C)C)N=C(N3C1C=CC=C(C=1)C(C)(C)C)C1C=CC(=CC=1)C(C)(C)C,-4.7492056,-1.4419321,2.6643,2.9011
CC(C1C=CC=C(C=1)N1C2C=C(C=CC=2B2C3=C1C=CC=C3N(C1=C2SC2C1=CC=C(C=2)N(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC2=C1OC1=C2C=CC=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)(C)C,-4.7513824,-1.5390768,2.2832,2.7884
CC1C=CC2=C(C=1)B(C1=C(C)C=C(C=C1C)C)C1C3N2C2C=CC(=CC=2B(C=3C=CC=1)C1C(C)=CC(=CC=1C)C)C,-5.747048,-2.275145,2.614,2.9325
CC(C1C=CC=C(C=1)N1C(=NC2C1=CC1=C(C=2)B2C3SC4=C(C=3N(C3=C2C(N1C1=CC=C2C5=C1C=CC1C5=C(C=C2)C=CC=1)=CC=C3)C1=CC=CC(=C1)C(C)(C)C)C=CC=C4)C1=CC=CC2=C1C=CC=C2)(C)C,-4.7557364,-1.964391,1.9357,2.3056
CC(C1=CC=CC(=C1)N1C2C3=CC=CC(=C3SC=2B2C3C1=CC=CC=3N(C1=C2C=CC(=C1)N(C1=CC=CC=C1)C1C=CC=CC=1)C1=CC=CC2=C1C1=CC=CC=C1S2)N(C1=CC=CC=C1)C1C=CC=CC=1)(C)C,-4.8561463,-1.4914569,2.675,2.9388
CC1=CC=C(C=C1)N1C2=CC(C)=CC=C2B2C3C1=CC(C)=CC=3N(C1=C2OC2=C1C=CC=C2)C1=CC=C(C=C1)C,-4.85533,-1.3072356,2.7908,3.0618
CC(C1=CC=CC(=C1)N1C2C=C3C(=CC=2B2C4=C1C=CC=C4N(C1=C2SC2C1=CC=CC=2)C1=CC=CC(=C1)C(C)(C)C)N=C(N3C1C=CC=C(C=1)C(C)(C)C)C1=CC=CC(=C1)C(C)(C)C)(C)C,-4.6915174,-1.4201629,2.635,2.8696
CC(C1C=CC(=CC=1)N1C2=CC(=CC=C2B2C3=C1C=CC=C3N(C1=C2C=C2C(=C1)SC1=C2C=CC=C1)C1C=CC(=CC=1)C(C)(C)C)N(C1=CC=C2C(=C1)C1=CC=CC=C1O2)C1C=CC2=C(C=1)C1C=CC=CC=1O2)(C)C,-4.9010453,-1.4743136,2.8019,2.9266
CC(C1C=CC=C(C=1)N1C2C=C3N(C4=CC=CC5=C4B(C3=CC=2N=C1C1=CC=CC2=C1OC1=C2C=CC=C1)C1SC2C(C=1N5C1C=CC=C(C=1)C(C)(C)C)=CC=CC=2)C1C=CC2=C3C=1C=CC1=C3C(C=C2)=CC=C1)(C)C,-4.743491,-1.9600371,1.931,2.2926
CC(C1C=CC2=C(C=1)B1C3SC4=C(C=3N(C3=C1C(N2C1=CC=CC(=C1)C(C)(C)C)=CC(=C3)N(C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC=C(C=1)C(C)(C)C)C(=CC=C4)N(C1=CC=CC=C1)C1=CC=CC=C1)(C)C,-4.954652,-1.7249306,2.2906,2.7443
CC(C1=CC=C(C=C1)N1C2C3=CC(=CC=C3SC=2B2C3C1=CC=CC=3N(C1=C2C=CC(=C1)N(C1C=CC=CC=1)C1C=CC=CC=1)C1=CC=CC(=C1)C(C)(C)C)N(C1=CC=CC=C1)C1C=CC=CC=1)(C)C,-4.8194113,-1.4819329,2.6472,2.9086
CC(C1=CC=CC(=C1)N1C(=NC2=C1C=C1N(C3C=CC4=C(C=3)OC3C4=CC=CC=3)C3=CC=CC4=C3B(C1=C2)C1SC2C(C=1N4C1C=CC=C(C=1)C(C)(C)C)=CC=CC=2)C1=CC=C2C(=C1)C1=CC=CC=C1O2)(C)C,-4.742403,-1.5426142,2.3242,2.745
CC1=CC(C)=C(C(=C1)C)N1C2C=C3C(=CC=2B2C4C1=CC1N(C5C(C)=CC(=CC=5C)C)C5=CC6=C(C=C5B5C=1C=4N1C4=C2C=C(C)C=C4C2C1=C5C=C(C=2)C)C1C(N6C2=CC=CC=C2)=CC=CC=1)C1C(N3C2=CC=CC=C2)=CC=CC=1,-4.9179163,-1.6430243,2.626,2.78
CC1=CC(=CC(=C1B1C2C=CC=C3C=2N(C2C1=CC=CC=2)C1=C(B3C2C(C)=CC(=CC=2C)N(C)C)C=CC=C1)C)N(C)C,-5.012612,-2.1573198,1.9481,2.3468
CC(C1C=CC(=CC=1)N(C1=CSC2C1=CC(=CC=2)C(C)(C)C)C1C=C2C3=C(C=1)N1C4C(B3C3C5N2C2CCCCC=2C=5C=CC=3)=CC=CC=4C2=C1CCCC2)(C)C,-5.2664943,-1.8862942,2.5405,2.908
C1=CC=C(C=C1)N(C1C=C2[C@@H]3CCCC[C@@H]3N3C2=C(C=1)B1C2=C3C=C(C=C2N2C3=C1C=C(C=C3[C@@H]1[C@@H]2CCCC1)N(C1=CC=CC=C1)C1=CC=CC=C1)N(C1C=CC=CC=1)C1=CC=CC=C1)C1C=CC=CC=1,-4.671381,-1.5284643,2.4992,2.661
CC(C1C=CC2=C(C=1)B1C3C4OC5=C(C=4C(=CC=3N(C3=C1C(N2C1=CC=CC=N1)=CC=C3)C1=CC=C(C=C1)C(C)(C)C)N(C1C=CC(=CC=1)C(C)(C)C)C1=CC=C(C=C1)C(C)(C)C)C=CC=C5)(C)C,-4.871657,-1.372271,2.3982,2.9568
CC(C1=CC=CC(=C1)N1C2=CC3=C(C=C2B2C4=C1C=CC=C4N(C1=C2SC2=C1C=CC=C2)C1=CC=CC(=C1)C(C)(C)C)N=C(N3C1=CC=CC(=C1)C(C)(C)C)C1C=CC2=C(C=1)C1C=CC=CC=1S2)(C)C,-4.7130146,-1.4781233,2.6292,2.8398
CC(C1=CC=CC(=C1)C1=NC2=C(N1C1C=CC=C(C=1)C(C)(C)C)C=C1C(=C2)B2C3SC4=C(C=3N(C3=C2C(N1C1=CC=CC2=C1C1C=CC=CC=1N2C1C=CC=CC=1)=CC=C3)C1=CC=CC(=C1)C(C)(C)C)C=CC=C4)(C)C,-4.6735578,-1.3945843,2.6284,2.8711
C1C=C2C3=C(C=1)N1C4=CC=CC=C4C4C1=C(B3C1C3N2C2=CC=CC=C2C=3C=CC=1)C=CC=4,-5.5818744,-2.2212665,2.7257,2.863
CC(C1C=CC=C(C=1)N1C2C=C3C(=CC=2B2C4C1=CC(=CC=4N(C1=C2SC2C1=CC=CC=2)C1C=CC=C(C=1)C(C)(C)C)N1C2C=CC=CC=2C2C1=CC=CC=2)N=C(N3C1C=CC=C(C=1)C(C)(C)C)C1=CC=CC2=C1C1C=CC=CC=1O2)(C)C,-4.9277124,-1.6185341,2.5894,2.9205
FC(C1=CC=C(C=C1)N1C2C=C3C(=CC=2B2C4C1=CC=CC=4N(C1=C2SC2=C1C=CC=C2)C1=CC=CC(=C1)C(C)(C)C)N=C(N3C1=CC=CC(=C1)C(C)(C)C)C1=CC=C(C=C1)C(C)(C)C)(F)F,-4.8419967,-1.5279201,2.1935,2.8836
CC1C=C(C)C(=C(C=1)C)N1C2C=C(C=CC=2B2C3C1=CC(=CC=3N(C1=C2SC2=C1C=CC=C2)C1=C(C)C=C(C=C1C)C)N1C2=CC=CC=C2C2=C1C=CC=C2)N(C1C=CC=CC=1)C1=CC=CC=C1,-4.974788,-1.546696,2.8053,3.0087
CC(C1=CC=CC(=C1)N1C(=NC2C1=CC1N(C3C=CC=C4C=3B(C=1C=2)C1SC2=C(C=1N4C1C=CC=C(C=1)C(C)(C)C)C=CC=C2)C1=CC=C2C3=C1C=CC1C3=C(C=C2)C=CC=1)C1=CC=C2C(=C1)OC1=C2C=CC=C1)(C)C,-4.747845,-1.9793572,1.9138,2.2856
CC(C1C=C2C3C4=C5N6C7C(B4N4C2=C(C=1)C1C=C(C=CC4=1)C(C)(C)C)=CC=CC=7C1C6=C(B2C5=C(C=3N3C4C=CC=CC=4C4=C3C=CC=C4)C3C=C(C=C4C=3N2C2=C4C=C(C=C2)C(C)(C)C)C(C)(C)C)C=CC=1)(C)C,-5.406633,-2.1755514,2.5045,2.7467
CC(C1=CC=CC(=C1)N1C2C=C3C(=CC=2B2C4C1=CC(=CC=4N(C1=C2SC2C1=CC=CC=2)C1=CC=CC(=C1)C(C)(C)C)N1C2C=CC=CC=2C2C1=CC=CC=2)N=C(N3C1C=CC=C(C=1)C(C)(C)C)C1=CC=CC2=C1C1C=CC=CC=1S2)(C)C,-4.9464884,-1.6139082,2.6345,2.9287
C1C=CC(=CC=1)N(C1C=C2C3=C(C=1)N1[C@H]4CCCC[C@@H]4C4C1=C(B3C1=C3N2[C@@H]2CCCC[C@H]2C3=CC=C1)C=CC=4)C1=CC=CC=C1,-4.9663525,-1.4024756,2.8937,3.0533
C1=CC=C(C=C1)N(C1C=CC2=C(C=1)B1C3=CC(=CC=C3N3C4=C1C1N2C2=CC=CC=C2C=1C=C4C1=C3C=CC=C1)N(C1C=CC=CC=1)C1=CC=CC=C1)C1=CC=CC=C1,-5.0901647,-2.0732365,2.3447,2.5671
CC1=CC2N(C3C=CC(=CC=3)C(C)(C)C)C3C=CC(=CC=3B3C=2C(=C1)N1C2C=CC(=CC=2C2=C4C1=C3SC4=CC(=C2)C(C)(C)C)C(C)(C)C)C(C)(C)C,-4.7606344,-1.4302312,2.4303,2.8236
CC1C=CC2=C(C=1)C1=C(S2)B2C3C=CC(=CC=3N(C3=C2C(N1C1=CC=CC(=C1)C(C)(C)C)=CC(=C3)N(C1C=CC=CC=1)C1=CC=CC=C1)C1C=CC2=C(C=1)OC1=C2C=CC=C1)N(C1C=CC=CC=1)C1C=CC=CC=1,-4.828663,-1.425061,2.5249,2.9809
CC(C1=CC=CC(=C1)N1C2C=C3N(C4=CC(=CC5=C4B(C3=CC=2N=C1C1=CC=CC2=C1OC1=C2C=CC=C1)C1SC2C(C=1N5C1C=CC=C(C=1)C(C)(C)C)=CC=CC=2)N1C2C=CC=CC=2C2C1=CC=CC=2)C1C=CC=C2C=1C1=CC=CC=C1S2)(C)C,-4.945944,-1.6579906,2.677,2.906
CC(C1=CC=C(C=C1)N1C2C=C3C(=CC=2B2C4=C1C=CC=C4N(C1=C2SC2C1=CC(=CC=2)C(C)(C)C)C1C=CC(=CC=1)C(C)(C)C)N(C1=CC=C(C=C1)C(C)(C)C)C1C(N3C2=CC=C(C=C2)C(C)(C)C)=CC=CC=1)(C)C,-4.0749073,-1.1352596,2.1248,2.5204
CC(C1C=CC(=CC=1)N(C1C=C2-C3=CC=CC=C3B3C2=C(-C2C=CC=CC3=2)C=1)C1C=CC(=CC=1)C(C)(C)C)(C)C,-5.1067634,-2.6310704,1.453,1.9951
CC(C1C=CC=C(C=1)N1C2=CC=CC3=C2B(C2=C1C1=CC=CC(=C1S2)N(C1=CC=CC=C1)C1=CC=CC=C1)C1=C(N3C2C=CC(=CC=2)C(C)(C)C)C=C(C=C1)N(C1=CC=CC=C1)C1C=CC=CC=1)(C)C,-4.781043,-1.4163533,2.6567,2.9379
CC(C1=CC=CC(=C1)N1C(=NC2C1=CC1=C(C=2)B2C3SC4=C(C=3N(C3C2=C(N1C1=CC=CC2=C1C1C=CC=CC=1S2)C=C(C=3)N1C2=CC=CC=C2C2=C1C=CC=C2)C1C=CC=C(C=1)C(C)(C)C)C=CC=C4)C1C=CC=C2C=1C=CC=C2)(C)C,-4.962543,-1.6873789,2.5955,2.892
CC(C1C=CC=C(C=1)N1C2C=C(C=CC=2B2C3C1=CC=CC=3N(C1=C2SC2=C1C(=CC=C2)N(C1C=CC=CC=1)C1=CC=CC=C1)C1C=CC=C(C=1)C(C)(C)C)N(C1=CC=CC=C1)C1C=CC=CC=1)(C)C,-4.926896,-1.6996241,2.2977,2.7537
C1=CC=C2C(=C1)N1C3=CC(=CC=C3B3C4=C1C2=CC1=C4N(C2=C1C=CC=C2)C1=C3C=CC(=C1)N1C2C=CC=CC=2C2C1=CC=CC=2)N1C2=CC=CC=C2C2=C1C=CC=C2,-5.7326255,-2.2952816,2.7464,2.9684
C1CCC2=C(C1)C=CC=C2N1C2C=CC=C3C=2B(C2=C1C1=CC=CC4=C1C(=C2)CC4)C1C=C2CCC4=C2C(C=1N3C1=CC=CC2=C1CCCC2)=CC=C4,-4.685259,-1.34642,2.6688,2.8632
CC(C1C=CC=C(C=1)N1C2C=C(C=CC=2B2C3C1=CC=CC=3N(C1=C2SC2=C1C=C(C=C2)N(C1C=CC=CC=1)C1C=CC=CC=1)C1=CC=CC2=C1C1C=CC=CC=1O2)N(C1=CC=CC=C1)C1=CC=CC=C1)(C)C,-4.864582,-1.5292807,2.4528,2.8964
CC1C=CC(=CC=1)N1C2=CC(C)=CC=C2B2C3C1=CC(C)=CC=3N(C1=C2SC2=C1C=CC=C2)C1=CC=C(C=C1)C,-4.847983,-1.353495,2.7225,3.0089
CC(C1=CC=C(C=C1)N(C1C=CC2=C(C=1)N(C1=CC=C(C=C1)C(C)(C)C)C1C3B2C2C=C4C(=CC=2N(C=3C=CC=1)C1C=CC(=CC=1)C(C)(C)C)SC1C4=CC=CC=1)C1=CC=C(C=C1)C(C)(C)C)(C)C,-4.872201,-1.4332244,2.7969,2.9171
CC(C1C=CC(=CC=1)N1C2C=C(N(C3=CC=C(C=C3)C(C)(C)C)C3C=CC(=CC=3)C(C)(C)C)C3=C(C=2B2C4=C1C=CC=C4N(C1=C2C=C(C=C1)C(C)(C)C)C1C=CC(=CC=1)C(F)(F)F)OC1=C3C=CC=C1)(C)C,-4.998734,-1.4914569,2.4227,2.9807
CC(C1C=CC=C(C=1)N1C(=NC2=C1C=C1N(C3=CC=C4C(=C3)OC3=C4C=CC=C3)C3=CC=CC4=C3B(C1=C2)C1SC2=C(C=1N4C1=CC=CC(=C1)C(C)(C)C)C=CC=C2)C1C=CC(=CC=1)C(C)(C)C)(C)C,-4.716552,-1.4925452,2.3414,2.7665
FC1C=CC=CC=1N1C2C=C3C(=CC=2B2C4=C1C=CC=C4N(C1=C2SC2C1=CC=CC=2)C1=CC=CC(=C1)C(C)(C)C)N=C(N3C1C=CC=C(C=1)C(C)(C)C)C1=CC=CC(=C1)C(C)(C)C,-4.7541037,-1.4443811,2.6736,2.9048
CC1C=CC2=C(C=1)B1C3SC4=C(C=3N(C3=C1C(N2C1=CC=CC2=C1C1=CC=CC=C1S2)=CC(=C3)N(C1C=CC=CC=1)C1=CC=CC=C1)C1=CC=CC(=C1)C(C)(C)C)C=C(C=C4)N(C1C=CC=CC=1)C1=CC=CC=C1,-4.9500256,-1.5820708,2.6495,2.9326
CC1=CC=C2C(=C1)B1C3C(N2C2=CC=C4C(=C2)C2=CC=CC=C2O4)=CC(=CC=3N(C2=C1SC1=C2C=CC(=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC(=C1)C(C)(C)C)N(C1C=CC=CC=1)C1C=CC=CC=1,-4.7639,-1.4541773,2.3732,2.9067
C1=CC=C(C=C1)N1C2=CC=CC=C2B2C3C1=CC=CC=3N1C3=C2C=CC=C3C2C1=CC=CC=2,-5.3508496,-1.8661578,2.79,2.975
FC1=CC=CC(=C1C1N=CC2=C(C=1)N(C1C=CC3=C(C=1)SC1C3=CC=CC=1)C1C3B2C2SC4C(C=2N(C=3C=C(C=1)N1C2=CC=CC=C2C2=C1C=CC=C2)C1C=CN=CC=1)=CC=CC=4)F,-5.4313955,-1.930921,2.7272,3.0734
FC1C=CC=CC=1C1=NC=C2C(=C1)N(C1C=CC=C(C=1)C(C)(C)C)C1=C3B2C2SC4=C(C=2N(C3=CC=C1)C1=CC=CC2=C1SC1=C2C=CC=C1)C=CC=C4,-5.119281,-1.6993519,2.5695,2.9757
CC(C1=CC=C(C=C1)N1C2=CC(=CC3=C2B(C2=C1C=CC(=C2)C(C)(C)C)C1=CC(=CC=C1N3C1=CC=C(C=C1)C(C)(C)C)C(C)(C)C)N1C2=CC=C(C=C2C2=C1C=CC(=C2)C(C)(C)C)C(C)(C)C)(C)C,-5.0858107,-1.4933616,2.9119,3.0629
FC1C=CC=C(C=1C1N=CC2=C(C=1)N(C1=C3B2C2SC4=C(C=2N(C3=CC(=C1)N1C2C=CC=CC=2C2C1=CC=CC=2)C1=CC=CC2=C1SC1=C2C=CC=C1)C=CC=C4)C1=CC=CC2=C1C1C=CC=CC=1C1C2=CC=CC=1)F,-5.3094883,-1.8264291,2.6423,3.0468
CC(C1C=CC(=CC=1)N1C2C=C(C(=CC=2B2C3C1=CC=CC=3N(C1C2=CC(=C(C=1)N(C1C=CC(=CC=1)C(C)(C)C)C1=CC=C(C=C1)C(C)(C)C)N(C1C=CC(=CC=1)C(C)(C)C)C1C=CC(=CC=1)C(C)(C)C)C1C=CC(=CC=1)C(C)(C)C)N(C1=CC=C(C=C1)C(C)(C)C)C1C=CC(=CC=1)C(C)(C)C)N(C1C=CC(=CC=1)C(C)(C)C)C1C=CC(=CC=1)C(C)(C)C)(C)C,-4.594645,-1.4664223,2.4371,2.6199
CC(C1=CC=CC(=C1)N1C2C=C3C(=CC=2B2C4=C1C=C(C=C4N(C1=C2SC2C1=CC=CC=2)C1=CC=CC(=C1)C(C)(C)C)N1C2C=CC=CC=2C2C1=CC=CC=2)N=C(N3C1=CC=CC(=C1)C(C)(C)C)C1=CC=C(C=C1)C(C)(C)C)(C)C,-4.8468947,-1.5401652,2.6925,2.907
CC1(C)C2C=CC=CC=2N(C2=C1C=CC=C2)C1=CC=CC2=C1OC1C=CC=C3C=1B2C1C=CC=C(C=1O3)N1C2C=CC=CC=2C(C2=C1C=CC=C2)(C)C,-5.2096224,-2.29637,2.0707,2.3941
C1C=CC(=CC=1)C1(C2C=CC=CC=2)C2=CC=CC=C2-N2C3C1=CC=CC=3B1C3C2=CC=CC=3N2-C3=CC=CC=C3C(C3C2=C1C=CC=3)(C1=CC=CC=C1)C1C=CC=CC=1,-5.159826,-1.8958182,2.48,2.7209
CC(C1C=CC2=C(C=1)B1C3SC4C(C=3N(C3=C1C(N2C1=CC=CC2=C1C1=CC=CC=C1S2)=CC(=C3)N(C1=CC=CC=C1)C1=CC=CC=C1)C1C=CC=C(C=1)C(C)(C)C)=CC(=CC=4)N(C1=CC=CC=C1)C1=CC=CC=C1)(C)C,-4.88363,-1.5118654,2.653,2.9386
CC(C1C=CC=C(C=1)N1C(=NC2=C1C=C1N(C3C=CN=CC=3)C3=CC(=CC4=C3B(C1=C2)C1SC2=C(C=1N4C1=CC=CC(=C1)C(C)(C)C)C=CC=C2)N1C2=CC=CC=C2C2=C1C=CC=C2)C1=CC=CC2=C1C=CC=C2)(C)C,-5.0379186,-1.6996241,2.647,2.9519
CC1C=CC(=CC=1)N1C2C=C(C)C=CC=2B2C3C1=CC1C=CSC=1C=3N(C1C2=CC=C(C=1)C)C1C=CC(=CC=1)C,-4.805261,-1.3872372,2.6638,2.9142
CC(C1=CC=C(C=C1)N1C2=CC(=CC=C2B2C3=C1C=CC=C3N(C1=C2C=C2C(=C1)OC1=C2C=CC=C1)C1=CC=C(C=C1)C(C)(C)C)N(C1=CC=C2C(=C1)C1=CC=CC=C1O2)C1C=CC(=CC=1)C(C)(C)C)(C)C,-4.8773713,-1.4373062,2.811,2.9283
CC(C1=CC=CC(=C1)N1C2=CC(=CC3=C2B(C2=C1C1=CC(=CC=C1S2)C(C)(C)C)C1=C(N3C2=CC=C3C(=C2)OC2C3=CC=CC=2)C=C(C=C1)N(C1C=CC=CC=1)C1=CC=CC=C1)N(C1C=CC=CC=1)C1=CC=CC=C1)(C)C,-4.8444457,-1.4318639,2.539,2.987
C1C=CC(=CC=1)C1C=CC(=CC=1)C1=CC=C(C=C1)N1C2C=CC(=CC=2B2C3=C1C=CC=C3N(C1C2=CC=CC=1)C1C=CC=CC=1)C1=CC=C(C=C1)C1=CC=CC=C1,-5.077375,-1.6226158,2.4285,3.0131
CC1=CC=C2C(=C1)B1C3C(N2C2=CC=C4C(=C2)C2=CC=CC=C2O4)=CC(=CC=3N(C2=C1SC1C2=CC(=CC=1)N(C1=CC=CC=C1)C1=CC=CC=C1)C1C=CC=C(C=1)C(C)(C)C)N(C1=CC=CC=C1)C1C=CC=CC=1,-4.8773713,-1.5167634,2.6455,2.9225
CC1C=C(C)C(=C(C=1)C)N1C2=CC3SC4C(C=3C=C2B2C3=C1C=C1C5=C3N(C3=C2C=CC=C3)C2=C(B5C3=C(N1C1C(C)=CC(=CC=1C)C)C=C1C(=C3)C3=C(S1)C=CC=C3)C=CC=C2)=CC=CC=4,-5.17452,-1.7227538,2.8704,2.9506
CC(N(C1=CC2C3CCCCC=3N3C=2C(=C1)B1C2C3=CC(=CC=2N2C3C1=CC(=CC=3C1=C2CCCC1)N(C(C)C)C(C)C)N(C1=CC=C2C(=C1)C=CC=C2)C1=CC=C2C(=C1)C=CC=C2)C(C)C)C,-4.866759,-1.8718722,2.204,2.5664
CC(C1=CC=CC(=C1)N1C2=CC=CC3=C2B(C2=C1C1=CC=CC(=C1S2)N(C1=CC=CC=C1)C1C=CC=CC=1)C1=C(N3C2C=CC3=C(C=2)OC2=C3C=CC=C2)C=C(C=C1)N(C1C=CC=CC=1)C1C=CC=CC=1)(C)C,-4.8226767,-1.4721367,2.4892,2.9224
CC(C1=CC=CC(=C1)N1C(=NC2C1=CC1=C(C=2)B2C3SC4=C(C=3N(C3C2=C(N1C1=CC=CC2=C1C1C=CC=CC=1N2C1=CC=CC=C1)C=CC=3)C1C=CC=C(C=1)C(C)(C)C)C=CC=C4)C1C=CC=C2C=1C=CC=C2)(C)C,-4.698048,-1.5260153,2.4648,2.8106
CC(C1=CC=CC(=C1)N1C(=NC2C1=CC1=C(C=2)B2C3=C(N1C1=CC=CC4=C1C1C=CC=CC=1N4C1C=CC=CC=1)C=CC=C3N(C1=C2SC2=C1C=CC=C2)C1=CC=CC(=C1)C(C)(C)C)C1=CC=C2C(=C1)C=CC=C2)(C)C,-4.683082,-1.549145,2.5108,2.7866
CC(C1=CC=CC(=C1)N1C2=CC(=CC=C2B2C3=C1C=CC=C3N(C1=C2SC2=C1C=C(C=C2)N(C1=CC=CC=C1)C1=CC=CC=C1)C1C=CC2=C(C=1)OC1=C2C=CC=C1)N(C1C=CC=CC=1)C1C=CC=CC=1)(C)C,-4.840364,-1.5363556,2.3702,2.8577
CC(C1=CC=C2C(=C1)B1C3SC4=C(C=3N(C3=C1C(N2C1=CC=CC2=C1C1=CC=CC=C1S2)=CC(=C3)N(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC(=C1)C(C)(C)C)C=CC(=C4)N(C1C=CC=CC=1)C1C=CC=CC=1)(C)C,-4.8169622,-1.4533609,2.6518,2.9349
CC(C1=CC=CC(=C1)N1C(=NC2C1=CC1N(C3C=C(C=C4C=3B(C=1C=2)C1SC2=C(C=1N4C1C=CC=C(C=1)C(C)(C)C)C=CC=C2)N1C2C=CC=CC=2C2C1=CC=CC=2)C1=CC=CC2=C1C1C=CC=CC=1C1C2=CC=CC=1)C1=CC=C2C(=C1)C1C=CC=CC=1O2)(C)C,-4.915195,-1.5918669,2.706,2.9069
CC1C=C2C3=C(C=1)N1C4=CC=CC=C4C4=C1C(B3C1=C3N2C2C=CC=CC=2C3=CC(=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)=CC(=C4)N(C1C=CC=CC=1)C1=CC=CC=C1,-5.03166,-2.215552,2.1404,2.3542
CC(C1C=CC(=CC=1)N1C2=CC(=CC=C2B2C3=C1C=CC=C3N(C1=C2C=C2N=C(N(C2=C1)C1C=CC=CC=1)C1C=CC=CC=1)C1=CC=C(C=C1)C(C)(C)C)N(C1=CC=C(C=C1)C(C)(C)C)C1=CC=C(C=C1)C(C)(C)C)(C)C,-4.713831,-1.396489,2.5285,2.848
FC(C1C=CC(=CC=1)N1C2=CC3=C(C=C2B2C4C1=CC=CC=4N(C1=C2SC2=C1C=CC=C2)C1=CC=CC(=C1)C(C)(C)C)N=C(N3C1=CC=CC(=C1)C(C)(C)C)C1=CC=CC(=C1)C(C)(C)C)(F)F,-4.850432,-1.5363556,2.1968,2.8994
CC(C1=CC=CC(=C1)N1C2=CC3=C(C=C2N=C1C1=CC=CC2=C1C1C=CC=CC=1S2)B1C2=C(N3C3=CC=CC4=C3C3C=CC=CC=3N4C3=CC=CC=C3)C=CC=C2N(C2=C1SC1=C2C=CC=C1)C1C=CC=C(C=1)C(C)(C)C)(C)C,-4.730974,-1.4397552,2.4768,2.8943
